feature_label,ipf_mean_expression,control_mean_expression,delta_ipf_vs_control
ARMCX1,5.7488028571428575,5.766707799999998,-0.017904942857140504
ARMCX4,4.7529346218487385,4.7606368,-0.00770217815126184
ARMCX6,6.263606554621847,6.1781205,0.085486054621847
ARNT2,5.389532352941177,5.075994400000001,0.3135379529411759
ARNTL,5.7428139495798325,6.392432600000001,-0.6496186504201686
ARNTL2,5.618724705882352,4.9925882,0.6261365058823518
ARPC1B,8.292574033613445,8.508278800000001,-0.21570476638655656
ARPC3P1,4.678465966386557,4.7056974,-0.02723143361344338
ARPC5L,5.64018932773109,5.957944799999999,-0.3177554722689093
ARPP19,7.3633652941176475,7.366797600000001,-0.003432305882353326
ARRB1,7.812650336134452,8.434992999999999,-0.6223426638655463
ARRB2,7.189614789915969,7.7042242,-0.5146094100840308
ARRDC2,6.180450504201682,6.9523106000000015,-0.7718600957983197
ARRDC3,9.83123042016807,9.710527199999996,0.12070322016807467
ARRDC4,7.7562780672268925,7.811501599999999,-0.05522353277310632
ARSA,5.717914201680673,5.8054049999999995,-0.08749079831932605
ARSD,6.534404705882352,6.494937399999999,0.039467305882353365
ARSE,4.922529495798319,5.038628999999999,-0.11609950420168058
ARSI,5.0992266386554626,5.089988,0.009238638655462594
ARSJ,6.097881344537816,5.709828400000001,0.38805294453781514
ARSK,5.204846386554624,5.2419384,-0.037092013445376715
ART4,4.989739327731091,5.0616494,-0.071910072268909
ARVP6125,3.203997983193278,3.424372799999999,-0.220374816806721
ARX,4.652581344537815,4.6584572,-0.005875855462185164
AS3MT,5.483503361344538,5.325716600000001,0.1577867613445374
ASAH1,9.818297899159663,9.9816762,-0.16337830084033733
ASAH2B,5.808740756302521,5.523378199999999,0.2853625563025224
ASAP1,7.507647983193278,7.675186399999998,-0.16753841680671933
ASAP2,6.464323949579828,6.3874098,0.076914149579828
ASB14,4.062698907563025,3.3734324000000004,0.6892665075630244
ASB16-AS1,5.622664957983193,5.591235,0.03142995798319248
ASB2,4.2050292436974805,3.841115600000001,0.36391364369747947
ASB5,3.839525042016808,3.6087647999999994,0.23076024201680845
ASCC3,7.345306218487394,6.876388200000001,0.46891801848739334
ASCL1,3.516265210084035,3.6877086,-0.1714433899159653
ASF1A,7.241675294117647,7.230974399999999,0.010700894117648296
ASF1B,4.693851848739493,4.5890752,0.10477664873949344
ASMTL-AS1,4.914629327731093,4.9627392,-0.04810987226890706
ASNS,5.801727563025211,6.091971600000001,-0.29024403697478984
ASPA,5.448181344537816,4.447705200000001,1.0004761445378154
ASPHD2,5.274136386554624,5.1494598,0.12467658655462444
ASPM,4.091786554621848,3.5834934,0.5082931546218479
ASPN,8.217440420168067,5.343891000000001,2.8735494201680662
ASRGL1,6.28004025210084,7.092336599999997,-0.8122963478991565
ASTN2,4.792748403361345,4.501617999999999,0.291130403361346
ASUN,6.558761428571428,6.333308600000002,0.22545282857142546
ASXL3,3.470855126050421,3.341255999999999,0.1295991260504219
ATAD2,5.9941610084033625,5.7956964,0.19846460840336277
ATAD2B,6.291777563025214,6.197499399999999,0.09427816302521475
ATAD5,4.802563193277311,4.572139999999999,0.23042319327731153
ATF1,7.218092521008403,7.247812399999999,-0.029719878991596005
ATF3,5.345044705882351,5.308874199999999,0.036170505882352266
ATF4,7.318352773109248,7.8135974,-0.4952446268907522
ATF5,5.022483025210082,5.094749400000001,-0.07226637478991904
ATF7,6.640062941176471,6.5685046000000025,0.07155834117646886
ATF7IP,7.695378067226889,7.322625599999998,0.37275246722689115
ATF7IP2,5.076090252100842,4.6207602,0.4553300521008419
ATG10,5.55430478991597,5.440093000000001,0.11421178991596914
ATG101,5.727528655462185,6.065004399999999,-0.33747574453781404
ATG16L2,5.727462016806721,6.083599800000002,-0.3561377831932804
ATG2B,7.5932433613445385,7.525048400000003,0.06819496134453562
ATG3,7.361637731092438,7.5674927999999975,-0.20585506890755934
ATG4A,6.079897478991597,6.122674200000001,-0.04277672100840402
ATG4C,6.069244201680674,5.885653800000001,0.1835904016806733
ATG7,7.2397415966386545,7.260109,-0.02036740336134546
ATHL1,6.170802352941175,6.545212199999998,-0.3744098470588231
ATIC,6.718679159663863,6.886086000000002,-0.16740684033613906
ATL1,5.214276470588234,5.013639199999997,0.20063727058823666
ATL2,8.255972605042015,8.051303200000001,0.20466940504201325
ATL3,8.933885210084037,8.792894400000002,0.1409908100840358
ATM,7.724830840336132,7.421471599999995,0.30335924033613715
ATN1,6.638417899159662,6.884559199999999,-0.24614130084033725
ATOH8,5.279191428571429,5.973098400000001,-0.6939069714285724
ATP10A,5.557333025210081,5.563460199999998,-0.006127174789916978
ATP10B,4.076469663865545,3.9319142000000005,0.14455546386554463
ATP11A,8.412884453781516,8.724303200000001,-0.31141874621848586
ATP11C,6.680057815126051,6.488711400000001,0.19134641512605022
ATP12A,4.746988319327732,4.0133052000000005,0.7336831193277318
ATP13A3,8.624724621848735,8.4979246,0.1268000218487355
ATP13A4,7.646300420168069,8.064007799999999,-0.4177073798319295
ATP1A1,10.126442689075631,10.637359999999996,-0.5109173109243645
ATP1A2,5.95663521008403,5.439175800000002,0.5174594100840277
ATP1B1,9.051021344537814,8.796364800000003,0.25465654453781106
ATP1B2,5.362698487394959,4.8516806,0.5110178873949591
ATP1B3,6.898417226890754,7.402029,-0.5036117731092453
ATP1B3P1,4.038135714285714,4.3435505999999995,-0.30541488571428577
ATP2A2,9.34799243697479,8.959296,0.38869643697479006
ATP2A3,6.648369915966389,6.457824600000001,0.19054531596638746
ATP2B1,8.237735966386552,7.942783,0.29495296638655155
ATP2B4,8.794777899159667,8.687787199999999,0.10699069915966852
ATP2C1,8.22175731092437,8.2798184,-0.05806108907563079
ATP2C2,6.192600588235294,6.534029400000001,-0.3414288117647075
ATP5EP2,6.518406386554619,6.563657799999999,-0.04525141344537964
ATP5G1,6.079111680672268,6.157866200000001,-0.07875451932773281
ATP5SL,6.979786890756301,7.3765610000000015,-0.39677410924370005
ATP6AP1,8.63246294117647,8.940780400000001,-0.3083174588235309
ATP6AP1L,4.677509789915965,4.88134,-0.20383021008403457
ATP6V0A4,4.474371680672268,4.2110655999999995,0.2633060806722689
ATP6V0B,7.525711428571432,7.9226658,-0.39695437142856793
ATP6V0D1,7.86954756302521,8.152553,-0.28300543697478897
ATP6V0D2,3.9913809243697473,3.695157399999999,0.2962235243697484
ATP6V1A,8.147180084033613,8.232731,-0.08555091596638675
ATP6V1B2,9.21476151260504,9.493996600000003,-0.2792350873949623
ATP6V1C1,7.883421092436972,7.946409999999999,-0.06298890756302722
ATP6V1D,7.302415546218486,7.259103200000002,0.04331234621848434
ATP6V1E1,6.864636470588232,7.0959775999999986,-0.2313411294117662
ATP6V1F,7.381065966386551,7.588993399999998,-0.20792743361344712
ATP7B,5.081985798319327,5.03234,0.04964579831932703
ATP8A1,6.976752521008406,7.466992399999998,-0.49023987899159227
ATP8B1,7.5052550420168025,7.135126800000002,0.3701282420168006
ATP8B4,5.7561478151260514,5.427771200000002,0.3283766151260492
ATP8B5P,3.608635042016805,4.0435973999999995,-0.43496235798319427
ATP9A,6.9710299159663895,6.491015399999998,0.4800145159663911
ATR,6.4710303361344526,6.2188726,0.25215773613445247
ATRX,6.944407983193277,6.585325,0.3590829831932769
ATXN3,7.20921268907563,7.163364400000002,0.045848289075628657
ATXN7L1,5.848977243697479,5.6667827599999985,0.18219448369748026
ATXN7L3,5.585488151260504,5.868404999999999,-0.28291684873949485
AURKA,4.466062100840338,4.229107600000002,0.2369545008403362
AURKAIP1,5.999093781512609,6.133098200000001,-0.1340044184873923
AUTS2,5.664101428571427,5.8469018,-0.18280037142857353
AVIL,5.477216218487395,5.5648892,-0.08767298151260494
AVPI1,5.948700420168067,6.4167738000000005,-0.4680733798319334
AVPR1A,5.130776974789915,4.722168,0.40860897478991465
AWAT2,3.769451680672268,3.789865400000002,-0.020413719327733837
AXL,7.325867647058824,7.400672800000001,-0.07480515294117662
AZGP1,5.5212818487394975,6.0458403999999994,-0.524558551260502
AZI2,7.097271428571427,7.225647599999998,-0.12837617142857027
AZIN1,8.817091680672268,8.5107956,0.30629608067226854
B3GALNT1,6.117860924369746,6.691408000000001,-0.5735470756302545
B3GALNT2,6.587482605042016,6.1558133999999995,0.43166920504201656
B3GALT2,4.61784638655462,4.625501999999998,-0.007655613445377796
B3GALT5,3.650216050420169,3.6517958000000004,-0.0015797495798315353
B3GALTL,5.325408487394959,5.2651458,0.060262687394959435
B3GAT3,5.277798991596639,5.481896599999999,-0.20409760840335966
B3GNT2,6.450602352941178,6.410357800000002,0.040244552941175904
B3GNT3,4.579488823529412,4.2512452,0.3282436235294126
B3GNT5,7.042300672268911,6.9400752000000026,0.10222547226890821
B3GNT6,4.4693159663865565,4.4358965999999995,0.03341936638655696
B3GNT7,5.837717058823528,6.107605999999999,-0.2698889411764709
B4GALNT3,5.694066134453777,5.549203599999999,0.14486253445377795
B4GALT1,7.240979327731091,7.3347404,-0.09376107226890884
B4GALT4,5.570874789915964,5.4277554,0.14311938991596396
B4GALT5,7.9904744537815136,8.168716,-0.1782415462184863
B9D1,5.199819159663866,4.864392199999998,0.3354269596638675
BAALC,5.210485630252106,5.366150200000001,-0.1556645697478949
BAAT,4.062831008403361,3.325025400000001,0.73780560840336
BACE2,6.9445884873949595,6.290115599999998,0.6544728873949612
BACH1,6.7754472268907575,7.052670399999999,-0.2772231731092418
BACH2,5.003510756302523,5.2173518,-0.21384104369747714
BAG1,6.281802857142855,6.398487800000001,-0.11668494285714548
BAG2,7.272993277310925,6.914133799999998,0.3588594773109266
BAG3,7.150947983193278,7.3187032,-0.16775521680672156
BAI3,4.597657815126049,4.837957199999999,-0.24029938487394986
BAIAP2,5.930110336134455,6.263809800000001,-0.3336994638655453
BAIAP2-AS1,5.733507899159664,5.8495649999999975,-0.11605710084033305
BAIAP2L1,7.131999327731092,6.746812000000001,0.38518732773109043
BAIAP3,5.450945882352941,5.012033199999999,0.43891268235294145
BAK1,5.988988319327732,5.999501400000001,-0.010513080672268416
BAMBI,6.559392521008403,6.6890922,-0.12969967899159673
BANF1,7.5901859663865565,7.4780628,0.1121231663865565
BANF1P3,8.000550588235287,7.7843754,0.2161751882352867
BANK1,5.468096302521011,5.4417442,0.02635210252101139
BARD1,5.955864369747899,5.801155000000001,0.15470936974789762
BARX2,5.600715126050422,5.2856684,0.31504672605042217
BASP1,7.3144142857142835,7.307574999999999,0.006839285714284493
BATF2,4.8768854621848705,4.967044399999999,-0.0901589378151284
BAZ1A,7.194867563025213,7.277606199999999,-0.08273863697478667
BAZ2B,7.530373109243694,7.323932599999997,0.20644050924369672
BBC3,5.892339663865547,5.8345286,0.057811063865547574
BBOX1,3.384947647058823,3.0132920000000003,0.3716556470588226
BBS1,5.850282352941173,5.664932599999999,0.18534975294117384
BBS10,6.429235210084032,6.477690599999997,-0.048455389915964986
BBS12,5.058272857142858,4.8900064,0.16826645714285782
BBS2,7.088603613445378,6.671728399999999,0.4168752134453788
BBS4,6.1241193277310915,5.755909399999999,0.3682099277310922
BBS5,5.920188655462185,5.2317073999999995,0.688481255462186
BBS7,5.384981932773108,5.138526800000002,0.24645513277310638
BBS9,6.763015042016809,6.2169604,0.5460546420168093
BCAM,7.019293949579832,6.899261,0.1200329495798318
BCAP29,7.0918473949579806,7.308219399999998,-0.21637200504201726
BCAP31,7.80457571428571,8.0069164,-0.20234068571428931
BCAS1,4.954052941176471,4.1933946,0.7606583411764705
BCAS3,6.979544453781514,6.700643200000002,0.27890125378151254
BCAT1,7.092718991596639,7.4758070000000005,-0.38308800840336144
BCAT2,6.081273529411764,6.767381799999999,-0.6861082705882353
BCCIP,6.000568823529415,6.050176799999999,-0.04960797647058435
BCHE,5.274586722689075,4.3515132,0.9230735226890747
BCKDHA,6.94586764705882,7.271438,-0.3255703529411802
BCL11A,4.951989747899161,4.196452799999999,0.7555369478991611
BCL11B,5.1048690756302495,4.859815,0.24505407563024928
BCL2,6.018518655462184,5.882975,0.13554365546218428
BCL2A1,4.425778739495798,4.751717200000002,-0.3259384605042035
BCL2L1,8.344771428571429,8.718071199999999,-0.3732997714285702
BCL2L11,5.429910588235292,5.3995809999999995,0.030329588235292526
BCL2L15,4.343825546218489,3.9823322,0.36149334621848883
BCL3,6.358889495798319,6.7152932,-0.3564037042016803
BCL6,7.939987815126052,8.375845000000004,-0.4358571848739512
BCL6B,6.171168235294119,6.604249799999999,-0.4330815647058799
BCL9,6.186405966386553,5.977530799999999,0.20887516638655335
BCL9L,6.746455546218491,6.832290799999998,-0.08583525378150725
BCO2,4.684072773109243,4.072858800000001,0.6112139731092423
BDH1,4.501471092436974,4.624351399999999,-0.12288030756302515
BDH2,5.7031671428571435,5.521202800000001,0.18196434285714247
BDH2P1,6.392605378151264,6.2472948,0.14531057815126402
BDKRB1,4.541951260504203,4.296408400000001,0.2455428605042025
BDKRB2,6.0379014285714305,5.6902517999999995,0.347649628571431
BDNF,3.5583086554621834,3.7775263999999993,-0.21921774453781584
BEAN1,4.621000252100842,4.8047598,-0.18375954789915827
BEND5,4.983947815126049,4.5777474,0.4062004151260492
BEND7,4.942733865546219,5.071702199999998,-0.12896833445377887
BEST1,4.725154957983195,5.2281126,-0.5029576420168054
BEST4,4.5632157142857155,4.3838387999999995,0.179376914285716
BET1,7.034836890756301,6.864957999999998,0.16987889075630314
BFAR,7.349991176470589,7.7946376,-0.4446464235294103
BGN,9.21678277310924,8.797048400000003,0.4197343731092378
BHLHA9,6.3855935294117625,6.394092,-0.008498470588237161
BHLHB9,5.026905042016805,4.713814200000002,0.3130908420168037
BHLHE22,5.795738319327729,5.532945599999998,0.26279271932773085
BHLHE40,7.874600840336133,7.851541400000001,0.023059440336131942
BHLHE41,6.684497563025208,6.317244400000001,0.3672531630252074
BHMT2,6.145986638655462,6.027326,0.11866063865546117
BICC1,6.440239411764706,5.702367800000002,0.737871611764704
BICD1,6.0676364705882335,5.889416200000002,0.17822027058823142
BIN2,6.032370840336133,6.519587599999999,-0.48721675966386524
BIN2P1,4.184693445378151,4.4397364,-0.25504295462184956
BIN3-IT1,4.193285462184874,4.282008000000001,-0.08872253781512729
BIRC3,7.711238571428574,7.324590799999999,0.3866477714285743
BIRC8,3.828066722689073,3.909985,-0.0819182773109266
BIVM,5.94326441176471,5.869582899999999,0.07368151176471116
BLID,4.384370924369746,3.9241655999999994,0.46020532436974637
BLK,4.58616588235294,4.3403248,0.24584108235294
BLM,4.136017815126052,4.077290799999999,0.058727015126052606
BLNK,5.751358067226891,5.2960626,0.4552954672268914
BLOC1S1,5.793834873949578,5.870177600000001,-0.0763427260504228
BLOC1S2,6.7638343697479,6.843142199999997,-0.07930783025209731
BLVRA,7.44813798319328,7.595056799999998,-0.1469188168067186
BLVRB,6.117485798319328,6.6320831999999985,-0.5145974016806703
BMF,4.809729327731093,4.7836694,0.02605992773109289
BMP1,5.818867983193279,6.296233900000002,-0.4773659168067228
BMP2,6.811887478991599,7.3448766,-0.5329891210084012
BMP2K,7.122906302521006,6.7592951999999995,0.3636111025210065
BMP3,7.147843781512604,6.690267799999999,0.4575759815126048
BMP4,5.688592857142856,5.0175142,0.6710786571428562
BMP5,7.146221428571428,6.321682999999997,0.8245384285714312
BMP6,6.48395319327731,6.469592600000001,0.014360593277308986
BMP8A,4.856037815126048,4.748119999999999,0.10791781512604892
BMP8B,4.91540218487395,5.096094400000002,-0.18069221512605171
BMPER,5.776916722689076,6.187741200000001,-0.41082447731092575
BMPR1A,8.072294285714282,7.797704499999998,0.2745897857142836
BMPR1B,4.899040084033614,4.012662000000001,0.8863780840336135
BMPR2,8.781852268907567,9.126736399999999,-0.34488413109243155
BMS1P20,8.471609663865548,8.339822400000001,0.1317872638655473
BMS1P5,8.114873697478991,7.837974999999999,0.276898697478992
BMX,4.070626554621848,4.396510199999999,-0.32588364537815107
BNC1,4.335665966386552,4.2937646,0.04190136638655151
BNC2,5.777735210084034,5.229589000000001,0.5481462100840329
BNIP3,7.190069915966389,7.7374194,-0.5473494840336111
BNIPL,4.897670084033612,4.810769199999999,0.08690088403361251
BOC,5.209344537815127,4.586818800000001,0.6225257378151259
BOD1L1,6.451266806722688,6.3603407999999995,0.09092600672268869
BOP1,5.289417731092436,5.545363999999999,-0.25594626890756356
BPI,3.559817226890757,3.9797198000000016,-0.4199025731092445
BPIFA1,6.183464705882354,4.637865,1.5455997058823545
BPIFB1,9.111503949579827,5.7497558,3.361748149579827
BPNT1,6.094111764705881,6.132251,-0.038139235294119445
BRCA1,4.8051746218487414,4.511429,0.29374562184874176
BRCA2,4.484741848739495,4.1215665999999995,0.3631752487394957
BRCC3,5.399139075630252,5.296833600000001,0.10230547563025105
BRD7P2,4.700416470588235,4.582271600000001,0.11814487058823353
BRINP1,3.779727226890756,4.3443036,-0.5645763731092441
BRINP3,4.495278235294118,3.6297812,0.8654970352941183
BRIP1,3.888731428571428,3.4349876,0.45374382857142814
BRIX1,6.2796311764705885,6.441457199999999,-0.1618260235294109
BRK1,3.546703949579831,3.622909200000001,-0.07620525042016979
BRMS1,5.56337487394958,5.918180200000003,-0.3548053260504229
BRMS1L,5.25156974789916,5.174511399999999,0.0770583478991611
BRS3,2.880324285714285,2.874183199999999,0.006141085714285843
BRWD1,7.2550825210084025,7.059242200000003,0.19584032100839988
BSCL2,6.514926722689074,6.3853446,0.1295821226890741
BSPRY,5.426728655462186,5.572498200000001,-0.14576954453781532
BST1,6.350505546218487,6.622646600000001,-0.2721410537815139
BST2,6.21095512605042,6.266614000000001,-0.05565887394958047
BTBD8,3.9748676470588227,3.766631,0.20823664705882283
BTBD9,6.6977418487394935,6.665060000000002,0.032681848739491315
BTC,5.515242268907562,4.9745322,0.5407100689075621
BTG2,8.182488991596639,8.246693400000002,-0.06420440840336283
BTG3,7.290142436974789,7.361393599999997,-0.07125116302520773
BTG4,3.0599152100840343,2.7052439999999995,0.3546712100840348
BTK,5.934276134453783,5.904921799999999,0.029354334453783437
BTLA,4.497906050420169,4.142023,0.3558830504201689
BTN2A2,6.2137864705882375,6.1087778,0.10500867058823715
BTN2A3P,5.2894403361344535,5.113357999999999,0.17608233613445456
BTN3A1,6.758843781512606,6.484069399999998,0.274774381512608
BTN3A2,7.192661932773111,7.1123268,0.08033513277311144
BTN3A3,6.843482184873944,6.622370399999999,0.221111784873945
BTNL8,3.8893492016806706,4.574174199999999,-0.6848249983193284
BTNL9,5.730574537815126,7.450106400000001,-1.7195318621848754
BUB1,4.060759663865547,3.879744200000002,0.18101546386554546
BUB1B,4.190122689075631,3.8782262000000003,0.3118964890756306
BVES,4.7593652100840345,4.9761088,-0.21674358991596598
BYSL,5.410578907563025,5.6407022,-0.23012329243697494
BZW1,9.06131680672269,9.099006000000001,-0.037689193277310906
BZW2,5.4169542857142865,5.515510000000001,-0.0985557142857143
C10orf10,7.095274369747897,7.300711800000001,-0.20543743025210404
C10orf107,6.341291848739498,4.947032600000002,1.3942592487394965
C10orf11,5.722681512605042,5.6722566,0.05042491260504178
C10orf113,3.817231932773109,4.1447604,-0.327528467226891
C10orf12,5.801996386554622,5.830723799999999,-0.02872741344537655
C10orf32,6.240055462184876,6.142789799999998,0.09726566218487775
C10orf54,6.391734957983191,6.9468678000000015,-0.5551328420168105
C10orf67,3.8248360504201684,3.7492476000000003,0.07558845042016804
C11orf1,4.571211680672268,4.4547327999999995,0.1164788806722683
C11orf16,4.885475378151261,4.33058,0.5548953781512607
C11orf24,6.19146739495798,6.083683000000002,0.10778439495797798
C11orf49,6.3281909243697445,6.037600600000002,0.2905903243697425
C11orf52,5.825805714285714,5.690182400000002,0.13562331428571195
C11orf54,7.551823529411765,7.6873971999999995,-0.13557367058823466
C11orf63,5.530084705882354,4.972331,0.5577537058823543
C11orf70,4.8414568067226895,3.7402826,1.1011742067226895
C11orf74,4.559367983193278,4.062071400000001,0.4972965831932772
C11orf80,5.808615462184875,5.258158799999999,0.5504566621848763
C11orf88,5.589764033613447,4.0576012,1.5321628336134472
C11orf96,6.689081008403363,7.268022799999998,-0.5789417915966348
C12orf29,6.00249966386555,6.189690799999999,-0.18719113613444893
C12orf4,6.378529747899155,6.1784374,0.20009234789915542
C12orf49,7.53198462184874,8.0038974,-0.47191277815125954
C12orf5,5.895525882352939,5.930318800000001,-0.03479291764706183
C12orf55,5.824145714285716,4.015605700000001,1.8085400142857146
C12orf57,7.70384294117647,7.837175399999998,-0.13333245882352784
C12orf74,4.784731176470587,4.1281312,0.656599976470587
C12orf75,6.688233361344536,5.588841200000001,1.099392161344535
C14orf1,7.890630588235296,8.2699268,-0.3792962117647045
C14orf119,5.905429999999998,6.082914999999998,-0.1774849999999999
C14orf132,6.10618630252101,6.331260999999999,-0.22507469747898856
C14orf142,6.186250084033612,6.112678000000001,0.0735720840336116
C14orf166,6.755434789915967,6.7998732,-0.04443841008403382
C14orf169,6.039514957983194,6.007933799999998,0.031581157983195496
C14orf28,5.715202773109241,5.649067400000002,0.06613537310923956
C14orf37,4.975306050420167,4.457622399999999,0.5176836504201683
C14orf79,4.576188235294118,4.4021196,0.17406863529411787
C15orf26,4.365734537815126,3.9101757999999993,0.4555587378151271
C15orf37,4.4110836974789915,4.533663999999998,-0.1225803025210066
C15orf38-AP3S2,7.298324117647059,7.302985799999999,-0.004661682352939955
C15orf39,5.3042048739495815,5.5862834,-0.2820785260504186
C15orf41,5.288878235294115,4.921448600000002,0.3674296352941129
C15orf48,4.621888739495802,4.4109404,0.21094833949580138
C16orf45,5.46451294117647,5.1905196,0.2739933411764701
C16orf46,4.072021764705883,3.809051600000001,0.26297016470588197
C16orf71,4.798076302521007,4.4384734,0.359602902521007
C16orf80,7.069471848739496,6.876583600000001,0.19288824873949473
C16orf87,4.383408403361345,4.2588740000000005,0.12453440336134491
C16orf89,7.252769159663863,7.0266236000000015,0.22614555966386174
C16orf93,5.390846470588237,4.8358186,0.555027870588237
C17orf51,4.034105882352942,4.1031362,-0.06903031764705769
C17orf74,3.9152034453781486,3.979996399999999,-0.06479295462185064
C17orf75,5.915734033613442,5.66368,0.25205403361344203
C17orf97,5.451497226890757,4.9722442000000004,0.4792530268907562
C17orf99,5.6341698319327715,5.563478600000001,0.07069123193277083
C18orf21,5.182306050420165,5.2895974,-0.10729134957983533
C18orf8,6.983695798319324,7.3500938,-0.3663980016806754
C19orf10,7.155630924369751,7.368049600000002,-0.21241867563025085
C1D,7.315890588235293,7.3308334,-0.014942811764707464
C1DP2,6.948529369747899,6.934797799999999,0.013731569747899464
C1GALT1,5.392446134453783,5.571702399999998,-0.17925626554621488
C1QA,5.626630420168065,6.045351999999999,-0.41872157983193414
C1QB,6.705171932773113,7.180584599999998,-0.4754126672268848
C1QBP,7.101175798319325,7.3839382,-0.28276240168067535
C1QC,6.936232268907564,7.370392400000001,-0.4341601310924368
C1QL1,6.197396722689076,6.193979399999997,0.0034173226890787944
C1QL4,4.330841596638656,4.269382,0.06145959663865597
C1QTNF1,5.584996134453782,5.820471799999999,-0.23547566554621735
C1QTNF2,5.24577075630252,5.0128182,0.23295255630252054
C1QTNF3,5.436582605042017,4.523995199999999,0.912587405042018
C1QTNF4,6.497281932773109,6.459888800000001,0.03739313277310785
C1QTNF5,6.349026806722691,6.3101838,0.03884300672269081
C1QTNF7,5.215924285714287,4.671008000000001,0.5449162857142857
C1QTNF9,3.3928904201680674,3.514502,-0.12161157983193238
C1QTNF9B,3.4870603361344537,3.562193,-0.07513266386554651
C1QTNF9B-AS1,3.7087856302521,3.7552242000000007,-0.046438569747900615
C1R,9.196595714285712,9.399256200000002,-0.20266048571428996
C1RL,6.681022521008404,6.909174,-0.22815147899159616
C1S,10.281185378151264,10.196213199999999,0.0849721781512649
C1orf106,5.070528067226893,4.7438872,0.32664086722689323
C1orf110,4.480119663865546,3.4649960000000006,1.0151236638655452
C1orf112,4.4814366386554605,4.204284600000001,0.27715203865545934
C1orf116,7.02184462184874,7.123785000000002,-0.10194037815126133
C1orf122,5.864592100840334,5.881708599999999,-0.0171164991596644
C1orf141,3.8448616806722673,3.1746092,0.6702524806722674
C1orf158,4.690410672268909,3.8115814,0.8788292722689088
C1orf162,7.882062521008404,8.495759,-0.6136964789915957
C1orf168,4.684587647058826,3.9844556,0.7001320470588257
C1orf186,5.8628753781512595,5.485057800000001,0.3778175781512587
C1orf189,4.374392605042016,3.4639442000000007,0.9104484050420152
C1orf192,5.6449068067226875,4.0380832,1.6068236067226875
C1orf194,7.077577563025212,5.0079856,2.0695919630252124
C1orf198,6.754674201680673,7.085319199999999,-0.33064499831932626
C1orf21,8.062414705882354,8.319075,-0.2566602941176459
C1orf210,4.382590336134451,4.927153399999999,-0.5445630638655476
C1orf228,4.524950756302522,4.0714434,0.4535073563025227
C1orf27,6.542942605042018,6.516868999999998,0.026073605042020276
C1orf43,7.497892352941176,7.8170084,-0.3191160470588237
C1orf54,4.378659831932772,3.9813389999999993,0.397320831932773
C1orf68,4.857043361344538,4.874137200000001,-0.017093838655462434
C1orf85,6.41854142857143,6.443499399999999,-0.02495797142856926
C1orf87,5.585093025210086,4.3103538000000015,1.2747392252100846
C1orf95,4.61582932773109,4.6240526000000015,-0.008223272268911508
C2,7.699602016806723,8.399487866666666,-0.6998858498599434
C20orf144,5.866940504201677,5.9162719999999975,-0.04933149579832019
C20orf195,5.656224285714287,5.565309,0.09091528571428675
C20orf26,5.339848067226892,4.0418666000000005,1.297981467226892
C20orf85,7.806351848739497,5.9556402,1.8507116487394963
C20orf96,5.178248151260503,4.455196999999999,0.7230511512605036
C21orf119,5.835496050420167,5.7555006,0.07999545042016631
C21orf128,4.2595,4.5489397999999985,-0.28943979999999847
C21orf49,3.8567610924369746,3.7242431999999996,0.13251789243697498
C21orf59,6.678083865546218,6.328421599999998,0.34966226554622004
C21orf90,4.660667983193277,4.8243568,-0.1636888168067232
C21orf91,6.975202436974791,6.828212199999999,0.14699023697479152
C22orf15,4.361990672268906,4.076720000000002,0.28527067226890424
C22orf23,4.770959663865545,4.567774400000001,0.20318526386554403
C22orf34,4.666513109243696,5.0116368,-0.3451236907563038
C2CD3,5.744608109243695,5.510979899999999,0.23362820924369654
C2CD4A,5.164688571428571,5.245598600000001,-0.08091002857142993
C2CD4B,4.910130588235293,4.955762,-0.045631411764706975
C2CD4C,5.4045563025210095,5.4676792,-0.06312289747899058
C2orf15,3.3444198319327745,3.2488458000000002,0.09557403193277425
C2orf16,2.9879376470588244,3.106066,-0.11812835294117585
C2orf27A,5.58690974789916,5.0516414,0.5352683478991596
C2orf27B,6.837883109243697,6.8272504000000005,0.010632709243696858
C2orf40,7.060587142857142,6.359594800000001,0.7009923428571412
C2orf43,5.6936078151260485,5.512284999999999,0.1813228151260491
C2orf44,5.277516050420169,5.212123999999999,0.06539205042016949
C2orf50,4.486550672268908,4.2275306,0.25902007226890866
C2orf54,4.670018571428574,4.706904800000001,-0.03688622857142754
C2orf73,4.243198823529412,3.7228465999999996,0.5203522235294127
C2orf76,4.191374873949581,4.0746358,0.11673907394958061
C2orf81,5.657072184873951,5.310145200000001,0.34692698487395024
C2orf83,4.017177394957984,4.185065,-0.16788760504201594
C3,10.55075453781513,10.476748800000001,0.07400573781512954
C3AR1,6.550556386554619,6.931069,-0.3805126134453811
C3orf14,4.236133193277312,4.1002554,0.1358777932773121
C3orf36,4.310345714285717,4.8543674,-0.5440216857142834
C3orf52,5.703431932773111,5.655685199999998,0.047746732773113365
C3orf55,4.793244117647057,5.4449504,-0.6517062823529427
C3orf62,5.492536722689074,5.597207400000001,-0.10467067731092694
C3orf67,4.2823070588235295,3.7415014000000015,0.5408056588235279
C3orf70,6.1112408403361345,5.742983400000001,0.3682574403361336
C4B,8.405177366946779,8.003711666666666,0.40146570028011297
C4BPA,8.369155798319326,8.782034999999997,-0.4128792016806706
